corridor_encoded,event_cause_encoded,vehicle_type_encoded,police_station_encoded,zone_encoded,hour_of_day,day_of_week,month,is_peak_hour,is_weekend,is_night,hour_sin,hour_cos,is_high_priority_corridor,is_non_corridor,has_vehicle_type,has_zone,station_load,y_closure,y_priority,y_duration,id,corridor,event_cause,priority,cause_corridor_key,cause_priority_key,cause_station_key,police_station,zone,is_stale_active
4,7,0,45,10,21,0,3,0,0,0,-0.7071067811865477,0.7071067811865474,0,0,0,0,93,1,1,,FKID002469,CBD 1,pot_holes,High,pot_holes_CBD 1,pot_holes_High,pot_holes_Shivajinagar,Shivajinagar,__MISSING__,1
1,14,2,22,10,6,3,3,0,0,0,1.0,6.123233995736766e-17,0,0,1,0,124,0,1,,FKID002470,Bannerghata Road,vehicle_breakdown,High,vehicle_breakdown_Bannerghata Road,vehicle_breakdown_High,vehicle_breakdown_J.P. Nagar,J.P. Nagar,__MISSING__,0
19,14,5,53,10,21,0,3,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,1,0,280,0,1,9.946038833333334,FKID002471,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Yeshwanthpura,Yeshwanthpura,__MISSING__,0
19,14,3,39,10,21,0,3,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,1,0,178,0,1,,FKID002472,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Peenya,Peenya,__MISSING__,0
11,14,10,42,10,5,3,3,0,0,1,0.9659258262890683,0.25881904510252074,0,1,1,0,104,0,0,,FKID002473,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Rajajinagar,Rajajinagar,__MISSING__,0
4,7,0,45,10,21,0,3,0,0,0,-0.7071067811865477,0.7071067811865474,0,0,0,0,93,1,1,45.08455431666666,FKID002474,CBD 1,pot_holes,High,pot_holes_CBD 1,pot_holes_High,pot_holes_Shivajinagar,Shivajinagar,__MISSING__,0
6,14,2,27,10,22,0,3,0,0,1,-0.5000000000000004,0.8660254037844384,0,0,1,0,74,0,1,39.94712393333334,FKID002475,Hennur Main Road,vehicle_breakdown,High,vehicle_breakdown_Hennur Main Road,vehicle_breakdown_High,vehicle_breakdown_K.G. Halli,K.G. Halli,__MISSING__,0
16,14,5,2,10,7,3,3,0,0,0,0.9659258262890683,-0.25881904510252063,1,0,1,0,102,0,1,47.0778124,FKID002476,ORR West 1,vehicle_breakdown,High,vehicle_breakdown_ORR West 1,vehicle_breakdown_High,vehicle_breakdown_Banashankari,Banashankari,__MISSING__,0
10,14,2,17,10,7,3,3,0,0,0,0.9659258262890683,-0.25881904510252063,1,0,1,0,297,0,1,43.93709355,FKID002477,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Halasuru Gate,Halasuru Gate,__MISSING__,0
7,2,0,33,10,22,0,3,0,0,1,-0.5000000000000004,0.8660254037844384,1,0,0,0,184,0,1,19.286777033333333,FKID002478,Hosur Road,accident,High,accident_Hosur Road,accident_High,accident_Madiwala,Madiwala,__MISSING__,0
2,14,5,32,10,6,3,3,0,0,0,1.0,6.123233995736766e-17,1,0,1,0,272,0,1,,FKID002479,Bellary Road 1,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_High,vehicle_breakdown_Kodigehalli,Kodigehalli,__MISSING__,0
6,3,0,19,10,6,3,3,0,0,0,1.0,6.123233995736766e-17,0,0,0,0,276,0,1,,FKID002480,Hennur Main Road,congestion,High,congestion_Hennur Main Road,congestion_High,congestion_Hennuru,Hennuru,__MISSING__,0
2,14,5,43,10,23,0,3,0,0,1,-0.25881904510252157,0.9659258262890681,1,0,1,0,302,0,1,26.211784233333333,FKID002481,Bellary Road 1,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_High,vehicle_breakdown_Sadashivanagar,Sadashivanagar,__MISSING__,0
11,14,7,44,10,22,0,3,0,0,1,-0.5000000000000004,0.8660254037844384,0,1,1,0,123,0,0,,FKID002482,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Sheshadripuram,Sheshadripuram,__MISSING__,0
18,10,0,45,10,17,6,3,1,1,0,-0.9659258262890683,-0.25881904510252063,1,0,0,0,93,1,1,360.0,FKID002483,Old Madras Road,public_event,High,public_event_Old Madras Road,public_event_High,public_event_Shivajinagar,Shivajinagar,__MISSING__,0
9,14,5,34,10,6,3,3,0,0,0,1.0,6.123233995736766e-17,1,0,1,0,142,0,1,,FKID002484,Magadi Road,vehicle_breakdown,High,vehicle_breakdown_Magadi Road,vehicle_breakdown_High,vehicle_breakdown_Magadi Road,Magadi Road,__MISSING__,0
11,14,7,41,10,6,3,3,0,0,0,1.0,6.123233995736766e-17,0,1,1,0,127,0,0,,FKID002485,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_R.T. Nagar,R.T. Nagar,__MISSING__,0
11,4,0,20,1,12,4,1,0,0,0,1.2246467991473532e-16,-1.0,0,1,0,1,185,1,0,,FKID002486,Non-corridor,construction,Low,construction_Non-corridor,construction_Low,construction_High ground,High ground,Central Zone 2,0
11,14,4,47,10,1,1,3,0,0,1,0.25881904510252074,0.9659258262890683,0,1,1,0,63,0,0,,FKID002487,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Upparpet,Upparpet,__MISSING__,0
10,14,2,6,10,23,0,3,0,0,1,-0.25881904510252157,0.9659258262890681,1,0,1,0,297,0,1,20.760291183333333,FKID002488,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Byatarayanapura,Byatarayanapura,__MISSING__,0
11,7,0,0,10,0,1,3,0,0,1,0.0,1.0,0,1,0,0,120,0,0,,FKID002489,Non-corridor,pot_holes,Low,pot_holes_Non-corridor,pot_holes_Low,pot_holes_Adugodi,Adugodi,__MISSING__,0
0,14,6,19,10,23,0,3,0,0,1,-0.25881904510252157,0.9659258262890681,0,0,1,0,276,0,1,,FKID002490,Airport New South Road,vehicle_breakdown,High,vehicle_breakdown_Airport New South Road,vehicle_breakdown_High,vehicle_breakdown_Hennuru,Hennuru,__MISSING__,0
3,14,6,52,10,23,0,3,0,0,1,-0.25881904510252157,0.9659258262890681,1,0,1,0,377,0,1,,FKID002491,Bellary Road 2,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 2,vehicle_breakdown_High,vehicle_breakdown_Yelahanka,Yelahanka,__MISSING__,0
21,14,2,49,10,22,0,3,0,0,1,-0.5000000000000004,0.8660254037844384,1,0,1,0,58,0,1,,FKID002492,West of Chord Road,vehicle_breakdown,High,vehicle_breakdown_West of Chord Road,vehicle_breakdown_High,vehicle_breakdown_Vijayanagara,Vijayanagara,__MISSING__,0
21,14,2,49,10,21,0,3,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,1,0,58,0,1,,FKID002493,West of Chord Road,vehicle_breakdown,High,vehicle_breakdown_West of Chord Road,vehicle_breakdown_High,vehicle_breakdown_Vijayanagara,Vijayanagara,__MISSING__,0
11,14,2,16,10,1,1,3,0,0,1,0.25881904510252074,0.9659258262890683,0,1,1,0,118,0,0,,FKID002494,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Halasur,Halasur,__MISSING__,0
11,4,0,50,10,19,3,3,1,0,0,-0.9659258262890684,0.2588190451025203,0,1,0,0,181,0,0,66.40621666666667,FKID002495,Non-corridor,construction,Low,construction_Non-corridor,construction_Low,construction_Whitefield,Whitefield,__MISSING__,0
11,7,0,43,10,2,1,3,0,0,1,0.49999999999999994,0.8660254037844387,0,1,0,0,302,0,0,,FKID002496,Non-corridor,pot_holes,Low,pot_holes_Non-corridor,pot_holes_Low,pot_holes_Sadashivanagar,Sadashivanagar,__MISSING__,0
14,14,2,19,10,0,1,3,0,0,1,0.0,1.0,1,0,1,0,276,0,1,,FKID002497,ORR North 1,vehicle_breakdown,High,vehicle_breakdown_ORR North 1,vehicle_breakdown_High,vehicle_breakdown_Hennuru,Hennuru,__MISSING__,0
0,14,2,19,10,0,1,3,0,0,1,0.0,1.0,0,0,1,0,276,0,1,,FKID002498,Airport New South Road,vehicle_breakdown,High,vehicle_breakdown_Airport New South Road,vehicle_breakdown_High,vehicle_breakdown_Hennuru,Hennuru,__MISSING__,0
11,6,0,44,10,19,3,3,1,0,0,-0.9659258262890684,0.2588190451025203,0,1,0,0,123,0,0,,FKID002499,Non-corridor,others,Low,others_Non-corridor,others_Low,others_Sheshadripuram,Sheshadripuram,__MISSING__,0
19,14,5,39,10,2,1,3,0,0,1,0.49999999999999994,0.8660254037844387,1,0,1,0,178,0,1,14.798998433333333,FKID002500,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Peenya,Peenya,__MISSING__,0
13,14,2,14,10,2,1,3,0,0,1,0.49999999999999994,0.8660254037844387,1,0,1,0,361,0,1,1.318493583333333,FKID002501,ORR East 2,vehicle_breakdown,High,vehicle_breakdown_ORR East 2,vehicle_breakdown_High,vehicle_breakdown_HAL Old Airport,HAL Old Airport,__MISSING__,0
11,7,0,32,10,2,1,3,0,0,1,0.49999999999999994,0.8660254037844387,0,1,0,0,272,0,0,,FKID002502,Non-corridor,pot_holes,Low,pot_holes_Non-corridor,pot_holes_Low,pot_holes_Kodigehalli,Kodigehalli,__MISSING__,1
5,16,0,11,10,2,1,3,0,0,1,0.49999999999999994,0.8660254037844387,1,0,0,0,212,0,1,1397.64799305,FKID002503,CBD 2,water_logging,High,water_logging_CBD 2,water_logging_High,water_logging_Cubbon Park,Cubbon Park,__MISSING__,0
11,6,0,7,10,19,3,3,1,0,0,-0.9659258262890684,0.2588190451025203,0,1,0,0,192,0,0,,FKID002504,Non-corridor,others,Low,others_Non-corridor,others_Low,others_Chamarajpet,Chamarajpet,__MISSING__,0
19,14,2,53,10,20,3,3,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,0,280,0,1,17.37361458333333,FKID002505,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Yeshwanthpura,Yeshwanthpura,__MISSING__,0
11,14,2,39,10,21,3,3,0,0,0,-0.7071067811865477,0.7071067811865474,0,1,1,0,178,0,0,137.26294234999995,FKID002506,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Peenya,Peenya,__MISSING__,0
2,14,3,32,10,4,1,3,0,0,1,0.8660254037844386,0.5000000000000001,1,0,1,0,272,0,1,,FKID002507,Bellary Road 1,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_High,vehicle_breakdown_Kodigehalli,Kodigehalli,__MISSING__,0
13,14,2,35,10,2,1,3,0,0,1,0.49999999999999994,0.8660254037844387,1,0,1,0,120,0,1,,FKID002508,ORR East 2,vehicle_breakdown,High,vehicle_breakdown_ORR East 2,vehicle_breakdown_High,vehicle_breakdown_Mahadevapura,Mahadevapura,__MISSING__,0
13,14,2,35,10,2,1,3,0,0,1,0.49999999999999994,0.8660254037844387,1,0,1,0,120,0,1,,FKID002509,ORR East 2,vehicle_breakdown,High,vehicle_breakdown_ORR East 2,vehicle_breakdown_High,vehicle_breakdown_Mahadevapura,Mahadevapura,__MISSING__,0
11,14,5,3,10,19,3,3,1,0,0,-0.9659258262890684,0.2588190451025203,0,1,1,0,245,0,0,,FKID002510,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Banaswadi,Banaswadi,__MISSING__,0
7,14,7,15,10,2,1,3,0,0,1,0.49999999999999994,0.8660254037844387,1,0,1,0,116,0,1,,FKID002511,Hosur Road,vehicle_breakdown,High,vehicle_breakdown_Hosur Road,vehicle_breakdown_High,vehicle_breakdown_HSR Layout,HSR Layout,__MISSING__,0
11,14,7,12,10,19,3,3,1,0,0,-0.9659258262890684,0.2588190451025203,0,1,1,0,37,0,0,,FKID002512,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Devanahalli Airport,Devanahalli Airport,__MISSING__,0
19,14,3,8,10,18,3,3,1,0,0,-1.0,-1.8369701987210297e-16,1,0,1,0,118,0,1,,FKID002513,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Chikkabanavara,Chikkabanavara,__MISSING__,0
2,14,3,32,10,3,1,3,0,0,1,0.7071067811865476,0.7071067811865476,1,0,1,0,272,1,1,,FKID002514,Bellary Road 1,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_High,vehicle_breakdown_Kodigehalli,Kodigehalli,__MISSING__,0
11,7,0,24,10,4,1,3,0,0,1,0.8660254037844386,0.5000000000000001,0,1,0,0,178,0,0,,FKID002515,Non-corridor,pot_holes,Low,pot_holes_Non-corridor,pot_holes_Low,pot_holes_Jayanagara,Jayanagara,__MISSING__,1
5,14,2,11,10,5,1,3,0,0,1,0.9659258262890683,0.25881904510252074,1,0,1,0,212,0,1,,FKID002516,CBD 2,vehicle_breakdown,High,vehicle_breakdown_CBD 2,vehicle_breakdown_High,vehicle_breakdown_Cubbon Park,Cubbon Park,__MISSING__,0
10,14,10,7,10,5,1,3,0,0,1,0.9659258262890683,0.25881904510252074,1,0,1,0,192,0,1,55.2758047,FKID002517,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Chamarajpet,Chamarajpet,__MISSING__,0
15,3,0,32,10,5,1,3,0,0,1,0.9659258262890683,0.25881904510252074,1,0,0,0,272,0,1,,FKID002518,ORR North 2,congestion,High,congestion_ORR North 2,congestion_High,congestion_Kodigehalli,Kodigehalli,__MISSING__,0
14,2,0,3,10,4,1,3,0,0,1,0.8660254037844386,0.5000000000000001,1,0,0,0,245,0,1,,FKID002519,ORR North 1,accident,High,accident_ORR North 1,accident_High,accident_Banaswadi,Banaswadi,__MISSING__,0
14,2,0,18,10,4,1,3,0,0,1,0.8660254037844386,0.5000000000000001,1,0,0,0,135,0,1,,FKID002520,ORR North 1,accident,High,accident_ORR North 1,accident_High,accident_Hebbala,Hebbala,__MISSING__,0
11,14,2,47,10,21,3,3,0,0,0,-0.7071067811865477,0.7071067811865474,0,1,1,0,63,0,0,12.261251683333334,FKID002521,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Upparpet,Upparpet,__MISSING__,0
10,4,0,6,10,21,3,3,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,0,0,297,0,1,,FKID002522,Mysore Road,construction,High,construction_Mysore Road,construction_High,construction_Byatarayanapura,Byatarayanapura,__MISSING__,0
9,14,2,30,10,6,1,3,0,0,0,1.0,6.123233995736766e-17,1,0,1,0,224,0,1,61.61077986666667,FKID002523,Magadi Road,vehicle_breakdown,High,vehicle_breakdown_Magadi Road,vehicle_breakdown_High,vehicle_breakdown_Kamakshipalya,Kamakshipalya,__MISSING__,0
11,11,0,30,10,21,3,3,0,0,0,-0.7071067811865477,0.7071067811865474,0,1,0,0,224,0,0,,FKID002524,Non-corridor,road_conditions,Low,road_conditions_Non-corridor,road_conditions_Low,road_conditions_Kamakshipalya,Kamakshipalya,__MISSING__,0
8,16,0,0,10,21,3,3,0,0,0,-0.7071067811865477,0.7071067811865474,0,0,0,0,120,0,1,,FKID002525,IRR(Thanisandra road),water_logging,High,water_logging_IRR(Thanisandra road),water_logging_High,water_logging_Adugodi,Adugodi,__MISSING__,0
9,16,0,30,10,21,3,3,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,0,0,224,0,1,,FKID002526,Magadi Road,water_logging,High,water_logging_Magadi Road,water_logging_High,water_logging_Kamakshipalya,Kamakshipalya,__MISSING__,0
9,14,2,30,10,6,1,3,0,0,0,1.0,6.123233995736766e-17,1,0,1,0,224,0,1,64.27595888333333,FKID002527,Magadi Road,vehicle_breakdown,High,vehicle_breakdown_Magadi Road,vehicle_breakdown_High,vehicle_breakdown_Kamakshipalya,Kamakshipalya,__MISSING__,0
2,14,9,43,10,22,3,3,0,0,1,-0.5000000000000004,0.8660254037844384,1,0,1,0,302,0,1,14.07579545,FKID002528,Bellary Road 1,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_High,vehicle_breakdown_Sadashivanagar,Sadashivanagar,__MISSING__,0
15,14,3,23,10,6,1,3,0,0,0,1.0,6.123233995736766e-17,1,0,1,0,197,0,1,,FKID002529,ORR North 2,vehicle_breakdown,High,vehicle_breakdown_ORR North 2,vehicle_breakdown_High,vehicle_breakdown_Jalahalli,Jalahalli,__MISSING__,0
11,7,0,35,10,23,3,3,0,0,1,-0.25881904510252157,0.9659258262890681,0,1,0,0,120,0,0,,FKID002530,Non-corridor,pot_holes,Low,pot_holes_Non-corridor,pot_holes_Low,pot_holes_Mahadevapura,Mahadevapura,__MISSING__,0
11,14,3,26,10,8,1,3,1,0,0,0.8660254037844387,-0.4999999999999998,0,1,1,0,134,0,0,,FKID002531,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Jnanabharathi,Jnanabharathi,__MISSING__,0
12,14,2,15,10,22,3,3,0,0,1,-0.5000000000000004,0.8660254037844384,1,0,1,0,116,1,1,21.646528683333333,FKID002532,ORR East 1,vehicle_breakdown,High,vehicle_breakdown_ORR East 1,vehicle_breakdown_High,vehicle_breakdown_HSR Layout,HSR Layout,__MISSING__,0
11,4,0,1,10,22,3,3,0,0,1,-0.5000000000000004,0.8660254037844384,0,1,0,0,171,0,0,2881.3424833333333,FKID002533,Non-corridor,construction,Low,construction_Non-corridor,construction_Low,construction_Ashok Nagar,Ashok Nagar,__MISSING__,0
11,11,0,28,10,23,3,3,0,0,1,-0.25881904510252157,0.9659258262890681,0,1,0,0,228,0,0,,FKID002534,Non-corridor,road_conditions,Low,road_conditions_Non-corridor,road_conditions_Low,road_conditions_K.R. Pura,K.R. Pura,__MISSING__,0
11,11,0,28,10,23,3,3,0,0,1,-0.25881904510252157,0.9659258262890681,0,1,0,0,228,0,0,,FKID002535,Non-corridor,road_conditions,Low,road_conditions_Non-corridor,road_conditions_Low,road_conditions_K.R. Pura,K.R. Pura,__MISSING__,0
11,6,0,44,10,23,3,3,0,0,1,-0.25881904510252157,0.9659258262890681,0,1,0,0,123,0,0,,FKID002536,Non-corridor,others,Low,others_Non-corridor,others_Low,others_Sheshadripuram,Sheshadripuram,__MISSING__,0
2,14,5,32,10,8,1,3,1,0,0,0.8660254037844387,-0.4999999999999998,1,0,1,0,272,0,1,,FKID002537,Bellary Road 1,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_High,vehicle_breakdown_Kodigehalli,Kodigehalli,__MISSING__,0
19,14,3,8,10,18,1,3,1,0,0,-1.0,-1.8369701987210297e-16,1,0,1,0,118,0,1,,FKID002538,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Chikkabanavara,Chikkabanavara,__MISSING__,0
14,14,2,3,10,11,1,3,0,0,0,0.258819045102521,-0.9659258262890682,1,0,1,0,245,0,1,,FKID002539,ORR North 1,vehicle_breakdown,High,vehicle_breakdown_ORR North 1,vehicle_breakdown_High,vehicle_breakdown_Banaswadi,Banaswadi,__MISSING__,0
14,14,8,3,10,7,1,3,0,0,0,0.9659258262890683,-0.25881904510252063,1,0,1,0,245,0,1,,FKID002540,ORR North 1,vehicle_breakdown,High,vehicle_breakdown_ORR North 1,vehicle_breakdown_High,vehicle_breakdown_Banaswadi,Banaswadi,__MISSING__,0
3,14,8,52,10,18,1,3,1,0,0,-1.0,-1.8369701987210297e-16,1,0,1,0,377,0,1,24.362505416666668,FKID002541,Bellary Road 2,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 2,vehicle_breakdown_High,vehicle_breakdown_Yelahanka,Yelahanka,__MISSING__,0
11,14,2,27,10,0,4,3,0,0,1,0.0,1.0,0,1,1,0,74,0,0,39.91352521666667,FKID002542,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_K.G. Halli,K.G. Halli,__MISSING__,0
11,2,0,39,10,22,3,3,0,0,1,-0.5000000000000004,0.8660254037844384,0,1,0,0,178,0,0,,FKID002543,Non-corridor,accident,Low,accident_Non-corridor,accident_Low,accident_Peenya,Peenya,__MISSING__,0
11,14,2,17,10,23,3,3,0,0,1,-0.25881904510252157,0.9659258262890681,0,1,1,0,297,1,0,20.05264845,FKID002544,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Halasuru Gate,Halasuru Gate,__MISSING__,0
11,11,0,28,10,23,3,3,0,0,1,-0.25881904510252157,0.9659258262890681,0,1,0,0,228,0,0,,FKID002545,Non-corridor,road_conditions,Low,road_conditions_Non-corridor,road_conditions_Low,road_conditions_K.R. Pura,K.R. Pura,__MISSING__,0
14,14,3,35,10,23,3,3,0,0,1,-0.25881904510252157,0.9659258262890681,1,0,1,0,120,0,1,,FKID002546,ORR North 1,vehicle_breakdown,High,vehicle_breakdown_ORR North 1,vehicle_breakdown_High,vehicle_breakdown_Mahadevapura,Mahadevapura,__MISSING__,0
11,14,2,29,10,23,3,3,0,0,1,-0.25881904510252157,0.9659258262890681,0,1,1,0,89,0,0,,FKID002547,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_K.S. Layout,K.S. Layout,__MISSING__,0
3,16,0,52,10,6,2,1,0,0,0,1.0,6.123233995736766e-17,1,0,0,0,377,0,1,,FKID002548,Bellary Road 2,water_logging,High,water_logging_Bellary Road 2,water_logging_High,water_logging_Yelahanka,Yelahanka,__MISSING__,0
6,6,0,19,10,20,1,3,1,0,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,276,0,1,,FKID002549,Hennur Main Road,others,High,others_Hennur Main Road,others_High,others_Hennuru,Hennuru,__MISSING__,0
2,6,0,32,10,1,4,3,0,0,1,0.25881904510252074,0.9659258262890683,1,0,0,0,272,0,1,4304.7043229,FKID002550,Bellary Road 1,others,High,others_Bellary Road 1,others_High,others_Kodigehalli,Kodigehalli,__MISSING__,0
10,14,3,7,10,20,1,3,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,0,192,0,1,,FKID002551,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Chamarajpet,Chamarajpet,__MISSING__,0
4,6,0,45,10,19,1,3,1,0,0,-0.9659258262890684,0.2588190451025203,0,0,0,0,93,0,1,,FKID002552,CBD 1,others,High,others_CBD 1,others_High,others_Shivajinagar,Shivajinagar,__MISSING__,1
19,14,2,39,10,20,1,3,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,0,178,0,1,10.195782266666669,FKID002553,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Peenya,Peenya,__MISSING__,0
10,14,7,6,10,20,1,3,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,0,297,0,1,6.759156316666666,FKID002554,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Byatarayanapura,Byatarayanapura,__MISSING__,0
10,6,0,7,10,19,1,3,1,0,0,-0.9659258262890684,0.2588190451025203,1,0,0,0,192,0,1,2073.54119145,FKID002555,Mysore Road,others,High,others_Mysore Road,others_High,others_Chamarajpet,Chamarajpet,__MISSING__,0
19,14,2,8,10,1,4,3,0,0,1,0.25881904510252074,0.9659258262890683,1,0,1,0,118,0,1,23.556338,FKID002556,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Chikkabanavara,Chikkabanavara,__MISSING__,0
11,6,0,19,10,20,1,3,1,0,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,276,0,0,1954.897802166667,FKID002557,Non-corridor,others,Low,others_Non-corridor,others_Low,others_Hennuru,Hennuru,__MISSING__,0
11,14,3,37,10,1,4,3,0,0,1,0.25881904510252074,0.9659258262890683,0,1,1,0,116,0,0,,FKID002558,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Mico Layout,Mico Layout,__MISSING__,0
19,14,5,43,10,4,4,3,0,0,1,0.8660254037844386,0.5000000000000001,1,0,1,0,302,0,1,,FKID002559,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Sadashivanagar,Sadashivanagar,__MISSING__,0
6,3,0,19,10,4,4,3,0,0,1,0.8660254037844386,0.5000000000000001,0,0,0,0,276,0,1,157.83113301666666,FKID002560,Hennur Main Road,congestion,High,congestion_Hennur Main Road,congestion_High,congestion_Hennuru,Hennuru,__MISSING__,0
13,4,0,14,10,21,1,3,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,0,0,361,0,1,778.3801666666666,FKID002561,ORR East 2,construction,High,construction_ORR East 2,construction_High,construction_HAL Old Airport,HAL Old Airport,__MISSING__,0
11,12,0,15,10,21,1,3,0,0,0,-0.7071067811865477,0.7071067811865474,0,1,0,0,116,0,0,2.3584172666666663,FKID002562,Non-corridor,test_demo,Low,test_demo_Non-corridor,test_demo_Low,test_demo_HSR Layout,HSR Layout,__MISSING__,0
11,14,7,38,10,19,1,3,1,0,0,-0.9659258262890684,0.2588190451025203,0,1,1,0,219,0,0,,FKID002563,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_No Police Station,No Police Station,__MISSING__,0
3,14,5,52,10,18,1,3,1,0,0,-1.0,-1.8369701987210297e-16,1,0,1,0,377,0,1,,FKID002564,Bellary Road 2,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 2,vehicle_breakdown_High,vehicle_breakdown_Yelahanka,Yelahanka,__MISSING__,0
