id,event_type,event_cause,latitude,longitude,address,corridor,junction,zone,police_station,priority,requires_road_closure,vehicle_type,start_datetime,end_datetime,closed_datetime,status,is_stale_active,duration_mins,hour_of_day,day_of_week,month,is_high_priority_corridor,is_non_corridor,description,modified_datetime
FKID002479,unplanned,vehicle_breakdown,13.0555567,77.5933147,"Bellary Road, RMZ Azure, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",Bellary Road 1,,,Kodigehalli,High,False,lcv,2024-03-21 06:05:00.226000+00:00,,,closed,False,,6,3,3,True,False,axel break sir,2024-03-21 08:35:48.746488+00:00
FKID002481,unplanned,vehicle_breakdown,13.0209793,77.5840805,"Bellary Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Bellary Road 1,,,Sadashivanagar,High,False,lcv,2024-03-04 23:02:01.879000+00:00,,2024-03-04 23:28:14.586054+00:00,closed,False,26.211784233333333,23,0,3,True,False,hqtc bus stop [PERSON] ನಗರ ಕ್ರಾಸ್ ಕಡೆ ಹೋಗುವ ಈ ವಾಹನವು ಕೆಟ್ಟು ನಿಂತಿರುತ್ತದೆ ಸರ್ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ,2024-03-04 23:28:14.586662+00:00
FKID002484,unplanned,vehicle_breakdown,12.97418017,77.56631681,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",Magadi Road,,,Magadi Road,High,False,lcv,2024-03-21 06:08:57.101000+00:00,,,closed,False,,6,3,3,True,False,Starting problem,2024-03-21 08:35:48.853423+00:00
FKID002500,unplanned,vehicle_breakdown,13.0400877,77.5186791,"Jalahalli Cross Road, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",Tumkur Road,,,Peenya,High,False,lcv,2024-03-05 02:21:45.802000+00:00,,2024-03-05 02:36:33.741906+00:00,closed,False,14.798998433333333,2,1,3,True,False,,2024-03-05 02:36:33.742762+00:00
FKID002510,unplanned,vehicle_breakdown,12.9934253,77.6611102,"Old Madras Road, Gopalan Signature Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",Non-corridor,,,Banaswadi,Low,False,lcv,2024-03-21 19:05:43.177000+00:00,,,closed,False,,19,3,3,False,True,vehicle breakdown mechanic on the way traffic no problem,2024-03-21 21:35:47.918655+00:00
FKID002537,unplanned,vehicle_breakdown,13.0243033,77.5848783,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Bellary Road 1,,,Kodigehalli,High,False,lcv,2024-03-05 08:19:32.502000+00:00,,,closed,False,,8,1,3,True,False,starting problem,2024-03-05 10:35:49.591935+00:00
FKID002559,unplanned,vehicle_breakdown,13.0158106,77.5629245,"CV Raman Road, SBD Township Sector B, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Tumkur Road,,,Sadashivanagar,High,False,lcv,2024-03-22 04:33:59.025000+00:00,,,closed,False,,4,4,3,True,False,tyre punctured  gymkhan gate tiwards ypr circle,2024-03-22 06:35:48.116219+00:00
FKID002564,unplanned,vehicle_breakdown,13.0767192,77.5914269,"3rd Cross Road, Century Horizon, Yashoda Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560065 (India)",Bellary Road 2,,,Yelahanka,High,False,lcv,2024-03-05 18:58:32.662000+00:00,,,closed,False,,18,1,3,True,False,[PERSON] on flyover over due to over heat,2024-03-05 21:35:47.714491+00:00
FKID002575,unplanned,vehicle_breakdown,13.0343209,77.5304246,"Mumbai Bengaluru Highway, BDA Industrial Suburb, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",Tumkur Road,,,Yeshwanthpura,High,False,lcv,2024-03-22 03:12:49.153000+00:00,,,closed,False,,3,4,3,True,False,SRS on flyover towards city lgv off road due to tyre puncher sir traffic one side moving sir,2024-03-22 05:35:48.242997+00:00
FKID002601,unplanned,vehicle_breakdown,12.999321,77.6738404,"Outer Ring Road, Dargah Mohalla, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",Non-corridor,,,Banaswadi,Low,False,lcv,2024-03-22 19:07:10.040000+00:00,,,closed,False,,19,4,3,False,True,,2024-03-22 21:35:48.030947+00:00
FKID002607,unplanned,vehicle_breakdown,12.9365078,77.5179874,"Mysore Road, Rajarajeshwari Junction, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",Mysore Road,,,Byatarayanapura,High,False,lcv,2024-03-06 02:40:05.353000+00:00,,2024-03-06 03:12:52.579880+00:00,closed,False,32.78711466666667,2,2,3,True,False,traffic movement ge enu samasye illa Sir,2024-03-06 03:12:52.580511+00:00
FKID002621,unplanned,vehicle_breakdown,13.0426613,77.5978718,"MBT Road, Kariyanna Layout, Guddadahalli, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",ORR North 1,,,Hebbala,High,False,lcv,2024-03-06 03:42:12.653000+00:00,,,closed,False,,3,2,3,True,False,front wheel puncher [LOCATION] towards [LOCATION] circle,2024-03-06 06:35:48.215808+00:00
FKID002641,unplanned,vehicle_breakdown,13.0668552,77.5931188,"Bellary Road, Park View Layout, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Bellary Road 2,,,Kodigehalli,High,False,lcv,2024-03-06 05:33:12.415000+00:00,,,closed,False,,5,2,3,True,False,Towards jakkuru signal,2024-03-06 07:35:48.716542+00:00
FKID002671,unplanned,vehicle_breakdown,13.0415405,77.5471261,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",ORR North 2,,,Jalahalli,High,False,lcv,2024-03-06 19:40:51.565000+00:00,,,closed,False,,19,2,3,True,False,nill,2024-03-06 22:35:48.136828+00:00
FKID002678,unplanned,vehicle_breakdown,13.0357763,77.5415265,"Outer Ring Road, Jain Heights Revanta, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",ORR North 2,,,Yeshwanthpura,High,False,lcv,2024-03-06 20:17:07.073000+00:00,,,closed,False,,20,2,3,True,False,joint rod cut sir [PERSON] ring road CQAE gate towards goraguntepalya traffic one side moving sir,2024-03-06 22:35:48.208158+00:00
FKID002709,unplanned,vehicle_breakdown,13.0457526,77.5056862,"Mumbai Bengaluru Highway, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",Tumkur Road,,,Peenya,High,False,lcv,2024-03-23 19:14:38.140000+00:00,,2024-03-23 19:43:47.234201+00:00,closed,False,29.151570016666668,19,5,3,True,False,h cross on flyover LCV vehicle off-road towards parle toll traffic one side movement,2024-03-23 19:43:47.234703+00:00
FKID002784,unplanned,vehicle_breakdown,13.06618,77.4523617,"Mumbai Bengaluru Highway, Makali, Bengaluru, Karnataka. Pin-562162 (India)",Non-corridor,,,No Police Station,Low,False,lcv,2024-03-24 03:30:34.094000+00:00,,,closed,False,,3,6,3,False,True,,2024-03-24 05:35:48.244262+00:00
FKID002795,unplanned,vehicle_breakdown,13.0891773,77.5961725,"Bellary Road, Legacy Cirocco, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",Bellary Road 2,,,Yelahanka,High,False,lcv,2024-03-24 05:42:05.534000+00:00,,2024-03-24 05:56:21.414333+00:00,closed,False,14.264672216666666,5,6,3,True,False,starting problem,2024-03-24 05:56:21.414902+00:00
FKID002797,unplanned,vehicle_breakdown,13.0409067,77.5172818,"Mumbai Bengaluru Highway, Netaji Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",Tumkur Road,,,Peenya,High,False,lcv,2024-03-24 05:50:20.839000+00:00,,2024-03-24 07:38:33.181322+00:00,closed,False,108.20570536666668,5,6,3,True,False,this vehicle off-road due to starting problem at Jalahalli cross on flyover towards city traffic one side moving sir,2024-03-24 07:38:33.181987+00:00
FKID002812,unplanned,vehicle_breakdown,13.0585628,77.4663325,"Mumbai Bengaluru Highway, Bynapalya, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",Non-corridor,,,No Police Station,Low,False,lcv,2024-03-24 03:57:38.941000+00:00,,,closed,False,,3,6,3,False,True,,2024-03-24 06:35:48.255551+00:00
FKID002850,unplanned,vehicle_breakdown,13.056925,77.4745067,"Nice Road, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",Non-corridor,,,No Police Station,Low,False,lcv,2024-03-24 08:40:05.757000+00:00,,,closed,False,,8,6,3,False,True,,2024-03-24 11:35:48.001513+00:00
FKID002859,unplanned,vehicle_breakdown,13.0299073,77.5364206,"Dr Rajkumar Puniya Bhoomi Road, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Tumkur Road,,,Yeshwanthpura,High,False,lcv,2024-03-24 19:25:16.736000+00:00,,,closed,False,,19,6,3,True,False,Balero Off Road Due to Clutch Problem Traffic No Problem Sir.,2024-03-24 21:35:47.874029+00:00
FKID002884,unplanned,vehicle_breakdown,13.0322733,77.5343184,"Mumbai Bengaluru Highway, Ramana Joythi Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Tumkur Road,,,Yeshwanthpura,High,False,lcv,2024-03-24 21:24:09.983000+00:00,,,closed,False,,21,6,3,True,False,starting problem near [LOCATION] station towards CMTI junction traffic no problem sir,2024-03-24 23:35:48.106230+00:00
FKID002910,unplanned,vehicle_breakdown,12.9453543,77.5279203,"Magadi Road, Radiant Karel, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)",Mysore Road,,,Byatarayanapura,High,False,lcv,2024-03-25 02:22:58.577000+00:00,,2024-03-25 02:55:11.230487+00:00,closed,False,32.21089145,2,0,3,True,False,"vehicle breakdown due to empty coolant, traffic slow movement towards DG circle from  [LOCATION] circle above [LOCATION] flyover",2024-03-25 02:55:11.231049+00:00
FKID002923,unplanned,vehicle_breakdown,12.946838,77.5325366,"Mysore Road, Joythi Nagar, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560039 (India)",Mysore Road,,,Byatarayanapura,High,False,lcv,2024-03-25 06:36:49.672000+00:00,,,closed,False,,6,0,3,True,False,traffic movement normal sir,2024-03-25 09:35:48.602843+00:00
FKID002968,unplanned,vehicle_breakdown,12.9665145,77.6076604,"Richmond Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",Mysore Road,,,Ashok Nagar,High,False,lcv,2024-03-07 08:53:22.590000+00:00,,,closed,False,,8,3,3,True,False,,2024-03-07 11:35:47.568004+00:00
FKID002969,unplanned,vehicle_breakdown,12.9664875,77.6078448,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",Mysore Road,,,Ashok Nagar,High,False,lcv,2024-03-07 09:24:54.174000+00:00,,,closed,False,,9,3,3,True,False,,2024-03-07 11:35:47.582454+00:00
FKID003057,unplanned,vehicle_breakdown,13.0199917,77.7093317,"MBT Road, Sri Ram Layout, Battarahalli, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",Non-corridor,,,K.R. Pura,Low,False,lcv,2024-03-26 06:36:21.487000+00:00,,2024-03-26 06:43:03.708254+00:00,closed,False,6.703687566666667,6,1,3,False,True,LGV vehicle brokedown traffic no problem [PERSON] towards medahalli sir,2024-03-26 06:43:03.708850+00:00
FKID003071,unplanned,vehicle_breakdown,12.9630608,77.7023872,"1st Main Road, Roshni Tech Hub, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",ORR East 2,,,HAL Old Airport,High,False,lcv,2024-03-26 18:14:39.197000+00:00,,2024-03-26 18:40:00.726763+00:00,closed,False,25.358829383333333,18,1,3,True,False,[PERSON] towards [LOCATION] service road vehicleoffroad d,2024-03-26 18:40:00.727239+00:00
FKID003075,unplanned,vehicle_breakdown,13.0080654,77.5837964,"Sri Ramana Maharshi Road, Palace Ground, Jayamahal, Bengaluru, Karnataka. Pin-560080 (India)",Bellary Road 1,,,Sadashivanagar,High,False,lcv,2024-03-26 20:30:39.870000+00:00,,,closed,False,,20,1,3,True,False,ಜನರೇಟರ್ ಅಟ್ಯಾಚ್ ಆಗಿರುವ ಈ ಟಾಟಾ ಏಸ್ ವಾಹನವು ಹೊಸ್ಮಠ ಆಸ್ಪತ್ರೆಯ ಮುಂಭಾಗದಲ್ಲಿ ಅಗ್ನಿ ಅವಘಡಕ್ಕೆ ಒಳಗಾಗಿದ್ದು ಬೆಂಕಿಯನ್ನು ನಂದಿಸಿ ಆಸ್ಪತ್ರೆಯ ಒಳಭಾಗಕ್ಕೆ ಎಡಬದಿಗೆ ಹಾಕಿಸಿರುತ್ತೇವೆ ಸರ್ ವಾಹನ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ ಸರ್,2024-03-26 22:35:47.659475+00:00
FKID003076,unplanned,vehicle_breakdown,13.0267683,77.54354,"Mumbai Bengaluru Highway, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Tumkur Road,,,Yeshwanthpura,High,False,lcv,2024-03-26 21:16:15.740000+00:00,,2024-03-26 21:21:34.248586+00:00,closed,False,5.308476433333333,21,1,3,True,False,Vehicle Of Road Tumakuru road Service Road Near MEI Junction Outgoing Traffic No Problem,2024-03-26 21:21:34.249077+00:00
FKID003097,unplanned,vehicle_breakdown,12.9884183,77.47331,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",Non-corridor,,,Kamakshipalya,Low,False,lcv,2024-03-26 23:47:07.315000+00:00,,,closed,False,,23,1,3,False,True,joint break down sir,2024-03-27 02:35:47.989006+00:00
FKID003100,unplanned,vehicle_breakdown,12.9878213,77.5137227,"Magadi Main Road, Srigandakavulu Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",Magadi Road,,,Kamakshipalya,High,False,lcv,2024-03-27 00:17:33.297000+00:00,,,closed,False,,0,2,3,True,False,,2024-03-27 02:35:48.204728+00:00
FKID003104,unplanned,vehicle_breakdown,12.9885188,77.4730123,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",Non-corridor,,,Kamakshipalya,Low,False,lcv,2024-03-26 23:15:37.214000+00:00,,,closed,False,,23,1,3,False,True,ಟ್ರಾಫಿಕ್ ನಾರ್ಮಲ್ ಸರ್,2024-03-27 01:35:48.454590+00:00
FKID003105,unplanned,vehicle_breakdown,13.0246658,77.5851625,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Bellary Road 1,,,R.T. Nagar,High,False,lcv,2024-03-27 01:27:10.591000+00:00,,,closed,False,,1,2,3,True,False,no,2024-03-27 03:35:48.107301+00:00
FKID003106,unplanned,vehicle_breakdown,13.0247117,77.5851983,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Bellary Road 1,,,R.T. Nagar,High,False,lcv,2024-03-27 01:30:31.932000+00:00,,,closed,False,,1,2,3,True,False,no,2024-03-27 03:35:48.125994+00:00
FKID003111,unplanned,vehicle_breakdown,12.9660189,77.5123008,"Dr Rajkumar Puniya Bhoomi Road, AP Nagar Police Quarters, BDA Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",Non-corridor,,,Jnanabharathi,Low,False,lcv,2024-03-27 02:51:15.175000+00:00,,,closed,False,,2,2,3,False,True,,2024-03-27 05:35:48.061061+00:00
FKID003129,unplanned,vehicle_breakdown,12.9724548,77.6990034,"Outer Ring Road, Kartik Layout, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",ORR East 2,,,HAL Old Airport,High,False,lcv,2024-03-27 03:48:08.762000+00:00,,,closed,False,,3,2,3,True,False,selam bridge towards [PERSON] lcv vehicles off road sir,2024-03-27 06:35:48.237740+00:00
FKID003144,unplanned,vehicle_breakdown,12.9641668,77.5800257,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Mysore Road,,,Halasuru Gate,High,False,lcv,2024-03-27 21:19:15.075000+00:00,,,closed,False,,21,2,3,True,False,SJP road sir,2024-03-27 23:35:48.420279+00:00
FKID003151,unplanned,vehicle_breakdown,13.0092612,77.583788,"Sri Ramana Maharshi Road, Palace Ground, Jayamahal, Bengaluru, Karnataka. Pin-560080 (India)",Bellary Road 1,,,Sadashivanagar,High,False,lcv,2024-03-28 03:15:19.766000+00:00,,,closed,False,,3,3,3,True,False,Tata ace vehicle off-road at 8th main due to clutch problem .vehicle at the left side no problem for traffic moment n removed in few minutes,2024-03-28 05:35:48.311570+00:00
FKID003155,unplanned,vehicle_breakdown,13.0458571,77.590955,"Bellary Road, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Bellary Road 1,,,Kodigehalli,High,False,lcv,2024-03-28 01:06:35.413000+00:00,,,closed,False,,1,3,3,True,False,venkatam cafe towards veerannapalya vehicle off road starting problem sir,2024-03-28 03:35:48.352741+00:00
FKID003156,unplanned,vehicle_breakdown,12.9622461,77.5939491,"Mission Road, Ashirwadam Junction, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",Non-corridor,,,Halasuru Gate,Low,False,lcv,2024-03-28 04:03:07.193000+00:00,,2024-03-28 04:19:29.303482+00:00,closed,False,16.368508033333335,4,3,3,False,True,"ದೇವಾಂಗ jn to shanti ನಗರ jn(Mission Road) near signal, this vehicle is break down due battery problem, it's need to clear this 10 to 15 minutes.",2024-03-28 04:19:29.304089+00:00
FKID003159,unplanned,vehicle_breakdown,13.0417562,77.547087,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",ORR North 2,,,Jalahalli,High,False,lcv,2024-03-28 01:51:16.452000+00:00,,,closed,False,,1,3,3,True,False,lgv puncture near muttyalamm junction traffic no problem,2024-03-28 04:35:47.785637+00:00
FKID003168,unplanned,vehicle_breakdown,12.9391209,77.7471098,"Varthur Main Road, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",Non-corridor,,,Whitefield,Low,False,lcv,2024-03-28 03:57:45.195000+00:00,,,closed,False,,3,3,3,False,True,varthur ps towards varthur [PERSON],2024-03-28 06:35:48.446216+00:00
FKID003190,unplanned,vehicle_breakdown,12.9432779,77.6977361,"Outer Ring Road, Salarpuria Sattva Eminence, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",ORR East 1,,,HAL Old Airport,High,False,lcv,2024-03-28 20:45:10.408000+00:00,,2024-03-28 21:16:04.484921+00:00,closed,False,30.901282016666666,20,3,3,True,False,[LOCATION] vehicle off road sir,2024-03-28 21:16:04.485683+00:00
FKID003309,unplanned,vehicle_breakdown,12.9768015,77.5865121,"Seshadri Road, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Non-corridor,,,Cubbon Park,Low,False,lcv,2024-03-29 18:16:23.601000+00:00,,,closed,False,,18,4,3,False,True,pic up vehicle offroad sheshadri road infrant of maharani bus stop due to break fail,2024-03-29 20:35:47.848864+00:00
FKID003329,unplanned,vehicle_breakdown,12.9762223,77.5875813,"Dr Ambedkar Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Non-corridor,,,Cubbon Park,Low,False,lcv,2024-03-29 20:17:41.401000+00:00,,,closed,False,,20,4,3,False,True,,2024-03-29 22:35:48.299281+00:00
FKID003330,unplanned,vehicle_breakdown,12.9761578,77.5875826,"Dr Ambedkar Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Non-corridor,,,Cubbon Park,Low,False,lcv,2024-03-29 20:06:59.965000+00:00,,,closed,False,,20,4,3,False,True,,2024-03-29 22:35:48.312712+00:00
FKID003331,unplanned,vehicle_breakdown,12.9169952,77.5732994,"Subramanyapura Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",Non-corridor,,,Banashankari,Low,False,lcv,2024-03-29 19:50:44.189000+00:00,,,closed,False,,19,4,3,False,True,vehicle puncher..,2024-03-29 22:35:48.141806+00:00
FKID003334,unplanned,vehicle_breakdown,12.9761797,77.5875999,"Dr Ambedkar Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Non-corridor,,,Cubbon Park,Low,False,lcv,2024-03-29 20:19:48.603000+00:00,,,closed,False,,20,4,3,False,True,due to no traffic problem,2024-03-29 22:35:48.267679+00:00
FKID003337,unplanned,vehicle_breakdown,12.9760844,77.5872657,"Dr Ambedkar Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Non-corridor,,,Halasuru Gate,Low,False,lcv,2024-03-29 20:24:27.988000+00:00,,,closed,False,,20,4,3,False,True,,2024-03-29 22:35:48.327134+00:00
FKID003344,unplanned,vehicle_breakdown,12.9240195,77.5534081,"Dr Rajkumar Puniya Bhoomi Road, Block 5 Phase 3, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",ORR West 1,,,Banashankari,High,False,lcv,2024-03-30 00:13:23.167000+00:00,,2024-03-30 00:28:26.297418+00:00,closed,False,15.052173633333332,0,5,3,True,False,kamakya depo opposite,2024-03-30 00:31:37.108053+00:00
FKID003359,unplanned,vehicle_breakdown,13.0324699,77.5340097,"Mumbai Bengaluru Highway, Ramana Joythi Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Tumkur Road,,,Yeshwanthpura,High,False,lcv,2024-03-30 00:34:44.529000+00:00,,,closed,False,,0,5,3,True,False,clutch problem near SRS downramp towards CMTI junction traffic no problem sir,2024-03-30 02:35:48.160081+00:00
FKID003369,unplanned,vehicle_breakdown,13.0244817,77.5854183,"1st Main Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Bellary Road 1,,,R.T. Nagar,High,False,lcv,2024-03-30 03:25:02.786000+00:00,,,closed,False,,3,5,3,True,False,towards city CBI on flyover,2024-03-30 05:35:48.066421+00:00
FKID003380,unplanned,vehicle_breakdown,13.043197,77.5905836,"Hebbal Flyover, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Bellary Road 1,,,Kodigehalli,High,False,lcv,2024-03-30 05:10:44.274000+00:00,,,closed,False,,5,5,3,True,False,,2024-03-30 07:35:48.733028+00:00
FKID003389,unplanned,vehicle_breakdown,12.9861653,77.6472131,"Old Madras Road, Byappanahalli Junction, Baiyappanahalli, Bengaluru, Karnataka. Pin-560038 (India)",Old Madras Road,,,Jeevanbheemanagar,High,False,lcv,2024-03-30 12:21:25.197000+00:00,,,closed,False,,12,5,3,True,False,vehicle off road 80ft junction towards ngef junction due to starting problem,2024-03-30 14:35:47.738735+00:00
FKID003390,unplanned,vehicle_breakdown,12.986573,77.6487801,"1st Main Road, Byappanahalli Junction, Baiyappanahalli, Bengaluru, Karnataka. Pin-560038 (India)",Old Madras Road,,,Banaswadi,High,False,lcv,2024-03-30 12:19:28.535000+00:00,,,closed,False,,12,5,3,True,False,vehicle off road 80ft junction towards [LOCATION] junction due to starting problem,2024-03-30 14:35:47.761030+00:00
